"assay","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std","cluster","gene","pos_avgLFC"
"Myeloid","DONSON",-0.13329095953148,2.82950152441215,-0.632279611404819,0.531940956929281,0.692761041088547,-5.86596504829107,-0.62504586407654,"Favorable_Myeloid","DONSON",-0.13329095953148
"T Cells","DYNC1I2",-0.0969018387349445,7.22504308846302,-0.632010382448609,0.53201726942245,0.692819816510223,-6.14497441897188,-0.624929592010083,"Favorable_T Cells","DYNC1I2",-0.270385816927332
"Myeloid","CTNND1",0.135380537866135,6.7426568603615,0.631671851348943,0.532131211029248,0.692927584707195,-6.24451461258256,0.624756002788917,"Unfavorable_Myeloid","CTNND1",0.0148903350639231
"Myeloid","AL589843.1",0.292413441949054,0.912706509805768,0.631638376236586,0.532328353876149,0.693143676440116,-5.40505266541073,0.624455701529948,"Unfavorable_Myeloid","AL589843.1",0.292413441949054
"Myeloid","DNAJB14",0.0694659520138217,6.56334392333913,0.631131248797258,0.532546642964756,0.693364941324486,-6.20618994500455,0.62412325457596,"Unfavorable_Myeloid","DNAJB14",0.3291993996033
"Myeloid","EMP3",-0.288880363652757,7.15996144959701,-0.631006633254993,0.532566449996354,0.693364941324486,-6.15574251666378,-0.624093092545474,"Favorable_Myeloid","EMP3",-0.20791581256088
"Myeloid","NCKAP1",-0.229563294169722,1.69129975434221,-0.630997755586501,0.532591901237004,0.693364941324486,-5.55362884598605,-0.624054336380332,"Favorable_Myeloid","NCKAP1",-0.229563294169722
"T Cells","EID1",0.114872187152791,8.17407816787183,0.630395953317041,0.532886413439902,0.693707711519873,-6.16588668941682,0.623605932737885,"Unfavorable_T Cells","EID1",-0.0118463605368153
"MONO","TM6SF1",-0.238554875908402,5.53739071148149,-0.634740750078744,0.532995426073125,0.693808973690243,-5.85719002151699,-0.623439989536161,"Favorable_MONO","TM6SF1",-0.230919168396956
"Myeloid","RFESD",0.126570781557815,2.23192183003246,0.632767300628316,0.533318425918209,0.69414914410478,-5.69511955065724,0.622948407563161,"Unfavorable_Myeloid","RFESD",0.126570781557815
"Myeloid","ZSCAN9",0.114608421490527,4.05496201424486,0.636515632647625,0.533319233044363,0.69414914410478,-6.19464016684699,0.62294717936519,"Unfavorable_Myeloid","ZSCAN9",0.114608421490527
"T Cells","C22orf39",-0.106196384569985,5.62854951868257,-0.634058406539558,0.53343703274298,0.694261798882162,-6.13733658728453,-0.622767934499754,"Favorable_T Cells","C22orf39",-0.0315908760388242
"T Cells","SLC35A3",-0.143499779677556,5.51478103047275,-0.629831562306172,0.533554608753579,0.694374149352531,-5.87827973340277,-0.62258904994917,"Favorable_T Cells","SLC35A3",-0.149922090904183
"Myeloid","TNRC6B",0.131431379132813,7.35668684757061,0.629068881190381,0.533812057362584,0.694668507821205,-6.20704083403063,0.622197427532865,"Unfavorable_Myeloid","TNRC6B",0.261321851159821
"Myeloid","MAPK12",0.398886538123526,0.234625440057651,0.628944464953471,0.533892468442875,0.694732460107305,-5.31759851983676,0.622075128380919,"Unfavorable_Myeloid","MAPK12",0.398886538123526
"B Cells","FKBP1A",0.275142893270337,7.98193192986902,0.624847990350288,0.534091398542508,0.694922597440685,-5.92200790705646,0.621772610765172,"Unfavorable_B Cells","FKBP1A",-0.543589123882845
"Myeloid","AC073389.1",0.192457075060735,1.94528936064724,0.628621645952387,0.53410113850734,0.694922597440685,-5.79424251885906,0.621757800436139,"Unfavorable_Myeloid","AC073389.1",0.192457075060735
"T Cells","CH25H",-0.313465448894455,6.83393242822986,-0.630187700428387,0.534173493773253,0.694956669449155,-6.18022222268512,-0.621647783230557,"Favorable_T Cells","CH25H",0.047238160769687
"Myeloid","PRXL2C",0.108070092143921,5.93660617913359,0.628572288563377,0.534189880621185,0.694956669449155,-6.20625857831217,0.62162286784144,"Unfavorable_Myeloid","PRXL2C",0.0689971656092316
"Myeloid","TMEM9",0.0734760965995127,4.66393595241402,0.628435877532344,0.534269644830453,0.695019744642145,-6.20432496735316,0.621501595829456,"Unfavorable_Myeloid","TMEM9",0.0734760965995127
"MONO","METTL26",0.172774837313451,5.96223311282988,0.629062254740305,0.534368928113875,0.695108202901597,-6.21223803193632,0.621350660150002,"Unfavorable_MONO","METTL26",-0.0297989111634389
"NEUT","TMEM167B",0.117572808372163,6.2820343425527,0.631983098841319,0.534466510487555,0.69519443838678,-6.18474445958922,0.621202324075575,"Unfavorable_NEUT","TMEM167B",-0.0202658283849991
"Myeloid","ZNF792",0.302345700167154,0.563140438665536,0.627960017617692,0.534563991447558,0.695280531872229,-5.37764775052138,0.621054155807358,"Unfavorable_Myeloid","ZNF792",0.302345700167154
"Myeloid","AC114980.1",0.245776068724311,0.960226794054779,0.63877023560368,0.534616474489896,0.695308092173437,-5.48871472475618,0.62097438873196,"Unfavorable_Myeloid","AC114980.1",0.245776068724311
"Myeloid","AC087564.1",-0.172185991103424,2.66470920542546,-0.62778218711235,0.534703695496966,0.695380825885108,-5.91178730392514,-0.620841833420545,"Favorable_Myeloid","AC087564.1",-0.172185991103424
"Myeloid","KAT14",-0.123454421018363,2.58007553594381,-0.627483264479851,0.534837332079182,0.695513910890047,-6.01294960359416,-0.620638758565763,"Favorable_Myeloid","KAT14",-0.123454421018363
"Myeloid","SLC1A2",0.451571888591468,1.26786697942607,0.627343043125646,0.535067962904529,0.695773106325027,-5.34224392591023,0.620288350933425,"Unfavorable_Myeloid","SLC1A2",0.451571888591468
"MONO","LILRA5",0.283237254369341,6.0769902526356,0.632943441239986,0.535168752634415,0.695860923441718,-6.35078928930736,0.62013524054512,"Unfavorable_MONO","LILRA5",0.549200223259598
"Myeloid","ARSK",0.125215336304074,2.56394350893905,0.627366052207294,0.535198133160607,0.695860923441718,-5.85338105547456,0.620090611117502,"Unfavorable_Myeloid","ARSK",0.125215336304074
"Myeloid","LNX2",0.276203018787444,0.265609358248315,0.626806017483705,0.53527556339468,0.695913731782099,-5.4429945119171,0.619972999431863,"Unfavorable_Myeloid","LNX2",0.276203018787444
"NEUT","KDM6B",0.159063795827876,7.86942339349984,0.629413023934446,0.535304066619868,0.695913731782099,-6.44038687550749,0.619929706973927,"Unfavorable_NEUT","KDM6B",-0.335860889559247
"Myeloid","C12orf29",-0.127574994758529,4.49868270894019,-0.62671772274921,0.535332710905965,0.695913731782099,-6.30835248795136,-0.619886201434477,"Favorable_Myeloid","C12orf29",-0.102200679127734
"T Cells","EEF1B2",0.155732934312192,10.6106848692385,0.626741501730744,0.535424580158031,0.695992438222155,-6.32396781106696,0.619746676412366,"Unfavorable_T Cells","EEF1B2",0.182845571854445
"MONO","LAMP1",-0.0878875704250079,7.93296478401138,-0.626958364158467,0.535514383889649,0.696068450663632,-6.47884084575592,-0.619610300027803,"Favorable_MONO","LAMP1",-0.249447384678721
"Myeloid","CSGALNACT1",0.391521835320031,5.11451446262905,0.6262343783669,0.535645605778531,0.696198286913903,-6.27728204182248,0.61941104654653,"Unfavorable_Myeloid","CSGALNACT1",0.391521835320031
"Myeloid","GLYR1",-0.0661189008819125,5.60314066867425,-0.626172178247854,0.535685878278665,0.696209904625273,-6.29912224491271,-0.619349899822057,"Favorable_Myeloid","GLYR1",0.105732352783783
"MONO","CEBPZOS",-0.141853128365084,5.30793732977057,-0.64355018769736,0.535736276332176,0.696234679992082,-6.15157061272909,-0.619273382483669,"Favorable_MONO","CEBPZOS",-0.197365480033238
"Myeloid","SPSB2",0.0835910842154597,3.85267641704557,0.626388699730684,0.535846152487226,0.696336744772118,-6.14114581829775,0.619106574502679,"Unfavorable_Myeloid","SPSB2",0.0835910842154597
"NEUT","TBXAS1",0.141144002040377,7.47136433264548,0.628226994079198,0.535891552997497,0.696355015851885,-6.34540346440528,0.619037654955678,"Unfavorable_NEUT","TBXAS1",-0.285022873792158
"Myeloid","AC093495.1",0.462512857729944,-0.610986951321536,0.625859821973148,0.536029444239712,0.696493463249249,-5.12414702126082,0.618828349298342,"Unfavorable_Myeloid","AC093495.1",0.462512857729944
"Myeloid","RBBP6",0.127235824462124,6.52423248759192,0.625558541201349,0.536083273425906,0.696522674244209,-6.25042632675231,0.618746649122692,"Unfavorable_Myeloid","RBBP6",0.263475904527821
"T Cells","GATA3",0.315509365014929,5.43668399155221,0.624920004055332,0.536416456976504,0.696914820346213,-6.17033993812921,0.618241045898363,"Unfavorable_T Cells","GATA3",0.315509365014929
"Myeloid","ARL5B",0.157918414089174,5.79874627692746,0.624907819469067,0.536504854691112,0.696988912259943,-6.28866184899545,0.618106929641929,"Unfavorable_Myeloid","ARL5B",-0.114594218799811
"Myeloid","TBC1D17",-0.149364790313491,4.31723574842897,-0.624746124698814,0.536613731330819,0.697089598716059,-6.20497546879017,-0.617941758213669,"Favorable_Myeloid","TBC1D17",-0.149364790313491
"Myeloid","AL162458.1",-0.159064080717228,2.47880636527661,-0.624582508785474,0.536715678327173,0.697181271952731,-5.9184284928359,-0.617787114690325,"Favorable_Myeloid","AL162458.1",-0.159064080717228
"Myeloid","RIDA",0.110467165052748,3.75464659607207,0.627366500774546,0.53682777122138,0.69726214692562,-6.06795916243778,0.617617097893073,"Unfavorable_Myeloid","RIDA",0.110467165052748
"Myeloid","TNRC6C",-0.188244842948281,3.57186974950428,-0.625867152506934,0.536840701537269,0.69726214692562,-6.16966392667971,-0.617597486996493,"Favorable_Myeloid","TNRC6C",-0.0473899284909618
"Myeloid","RBX1",-0.1528662064031,7.75429928846249,-0.624387925308251,0.536915383491343,0.697303541466285,-6.12817993443657,-0.617484224489927,"Favorable_Myeloid","RBX1",-0.219393384956092
"T Cells","PYROXD1",0.126124591726043,5.56154861566419,0.62790432216709,0.536935338716714,0.697303541466285,-5.94779246256516,0.617453961774963,"Unfavorable_T Cells","PYROXD1",-0.00718582408511548
"NEUT","PICALM",0.0927460516199234,7.58947513570413,0.627997480527511,0.53697221295842,0.697310672105385,-6.42804582544087,0.617398042337552,"Unfavorable_NEUT","PICALM",-0.0891266797275796
"Myeloid","JAZF1",0.146166053430274,5.72400614320075,0.624068912765958,0.537119700109298,0.697461435142803,-6.24219513301669,0.61717439877357,"Unfavorable_Myeloid","JAZF1",-0.0156921936110139
"NEUT","EMB",0.177344656914152,5.35551766986741,0.625592809347713,0.537175232867178,0.697492136038157,-6.25265960225507,0.617090199140051,"Unfavorable_NEUT","EMB",0.335228437009166
"Myeloid","IPCEF1",-0.187585968488039,7.29817619771529,-0.624348407315686,0.537206126469282,0.697492136038157,-6.09159876165787,-0.617043359672623,"Favorable_Myeloid","IPCEF1",0.193870690347734
"MONO","SRM",0.229344921595786,5.85212310049899,0.630511902173962,0.537290845585341,0.697560243695213,-5.91252789477798,0.616914919366843,"Unfavorable_MONO","SRM",0.30207340269086
"T Cells","ISOC1",-0.142106820367459,4.93186139770736,-0.627310402924858,0.537321372286943,0.697560243695213,-6.05230426771467,-0.616868641174153,"Favorable_T Cells","ISOC1",-0.180286938936565
"Myeloid","AC090527.3",-0.343460294833997,-0.320730451093559,-0.623519875930539,0.537404641433244,0.697627584015263,-5.29859369846611,-0.616742412647207,"Favorable_Myeloid","AC090527.3",-0.343460294833997
"MONO","STX8",0.182864186084708,5.62663785685811,0.649003745146199,0.53747782178544,0.697681820543944,-6.17447692882286,0.616631485936206,"Unfavorable_MONO","STX8",0.155663636399708
"Myeloid","MIDN",-0.168974146745709,7.40736771578967,-0.624947356597143,0.537624482480147,0.697828086447315,-6.19557807761308,-0.616409200625461,"Favorable_Myeloid","MIDN",-0.209341607582738
"Myeloid","ARL8B",0.111393931228207,5.95499604891963,0.623136506230099,0.537653315265835,0.697828086447315,-6.2812888537957,0.616365503987337,"Unfavorable_Myeloid","ARL8B",-0.0857552317794069
"MONO","TMX4",-0.169560175124125,5.2838491818553,-0.624247117003125,0.537712476661435,0.697864107414745,-5.94805548164389,-0.61627584744549,"Favorable_MONO","TMX4",0.207457582645153
"Myeloid","FAM162A",0.144638099416521,6.37992019820086,0.623571768857337,0.537794928065476,0.697930349085147,-6.15807259081229,0.616150904163137,"Unfavorable_Myeloid","FAM162A",0.0252572815936762
"Myeloid","PHACTR1",0.190979214190095,7.50981027825114,0.622949120460664,0.537943220612122,0.698032977849319,-6.12702646389573,0.615926212270925,"Unfavorable_Myeloid","PHACTR1",-0.360182779190937
"Myeloid","PIH1D1",0.119821825659679,7.53319581496467,0.623017962500049,0.537951291704406,0.698032977849319,-6.02288294503145,0.615913983897274,"Unfavorable_Myeloid","PIH1D1",-0.0703965060570098
"Myeloid","ZNF583",-0.090105930556609,3.66716623093352,-0.622869441119523,0.537968257468461,0.698032977849319,-6.00100243936368,-0.615888279659067,"Favorable_Myeloid","ZNF583",-0.090105930556609
"T Cells","PHF1",-0.130414445642999,6.07039824716832,-0.626785120645701,0.538051081099814,0.698048892494247,-6.10847208856659,-0.615762802301438,"Favorable_T Cells","PHF1",-0.267344414782425
"Myeloid","DNAJC8",0.100861661893189,7.28128820527918,0.623708345378337,0.53807259528267,0.698048892494247,-6.18710411082856,0.615730210015981,"Unfavorable_Myeloid","DNAJC8",0.226490585093582
"NEUT","CCT3",0.106916225955183,7.02059976208088,0.629882346950994,0.538074773020791,0.698048892494247,-6.35803248765931,0.615726910951419,"Unfavorable_NEUT","CCT3",0.0801818457260472
"NEUT","PRDX1",-0.107677514309783,8.61483611274083,-0.623964219879095,0.538291882856095,0.698289779611139,-6.50772222258957,-0.615398043983475,"Favorable_NEUT","PRDX1",0.291112914956081
"T Cells","C3orf38",-0.097497527456154,5.87389710906881,-0.622209735579294,0.538348150071731,0.698322000492953,-6.06342381330855,-0.615312824118985,"Favorable_T Cells","C3orf38",0.0136562877638126
"Myeloid","DNAAF4",0.219964909009184,2.88336828006655,0.621997608968076,0.538392421193893,0.698338657706195,-6.0817127276461,0.615245776154178,"Unfavorable_Myeloid","DNAAF4",0.219964909009184
"Myeloid","AL512791.2",0.320247098229923,0.109086378307999,0.622123899209279,0.53862392535344,0.69859815524068,-5.37897190093336,0.614895211534696,"Unfavorable_Myeloid","AL512791.2",0.320247098229923
"NEUT","GPATCH2L",-0.125206011244485,5.61181108027855,-0.638960160838914,0.538889069043633,0.698877815326643,-6.24928773198141,-0.614493799695527,"Favorable_NEUT","GPATCH2L",0.406024110737215
"MONO","IL4R",0.137543920984656,5.56823140785066,0.625475357356731,0.538902453305341,0.698877815326643,-5.83776778532373,0.614473539341761,"Unfavorable_MONO","IL4R",-0.169622270060783
"Myeloid","PUS7L",-0.0776157197770075,5.76255887155161,-0.621827428773882,0.538950145667052,0.698898872801227,-6.08073661915559,-0.614401347337758,"Favorable_Myeloid","PUS7L",0.0957717301052559
"MONO","MED13L",0.106042884024354,6.58062947282028,0.6216864027159,0.53906260027534,0.699003905195085,-6.04326406928129,0.614231137292532,"Unfavorable_MONO","MED13L",0.37097264498005
"NEUT","PNISR",0.121680176994994,7.61383173338113,0.623360101980445,0.539216036712992,0.699162063476072,-6.26318404471091,0.613998926305675,"Unfavorable_NEUT","PNISR",-0.0643795884402538
"T Cells","TSNAX",0.0895198667234984,6.77670354045213,0.620741584521769,0.53950007956903,0.699489541223334,-6.23495145464078,0.613569142671267,"Unfavorable_T Cells","TSNAX",-0.016245612875978
"T Cells","TSEN54",0.0969509799598089,6.69480440185944,0.620184118344925,0.539650529225146,0.699598791877159,-6.19024382664779,0.613341544060018,"Unfavorable_T Cells","TSEN54",0.0458006389010559
"MONO","MTLN",-0.204852946463433,5.53432621437876,-0.624435696614144,0.539677125885928,0.699598791877159,-5.94470887910265,-0.613301312224394,"Favorable_MONO","MTLN",-0.346365072729802
"Myeloid","CDK9",0.0711942408353279,5.56455898290333,0.620017367677166,0.539678801601085,0.699598791877159,-6.30516184061575,0.613298777462111,"Unfavorable_Myeloid","CDK9",0.175982058208145
"Myeloid","EGFL7",0.187866906152215,5.22375615052288,0.620652294230548,0.539809086889308,0.69972685966942,-6.18087014612722,0.613101714123044,"Unfavorable_Myeloid","EGFL7",0.187866906152215
"Myeloid","TMSB15B.1",0.315868261430233,-0.0415918744445671,0.620042907311725,0.539964400570797,0.699848160493352,-5.28196986876711,0.612866825129435,"Unfavorable_Myeloid","TMSB15B.1",0.315868261430233
"Myeloid","AC242988.2",-0.413691490839525,-0.0695335455239335,-0.619806716256402,0.539965660710992,0.699848160493352,-5.23372460780802,-0.612864919491889,"Favorable_Myeloid","AC242988.2",-0.413691490839525
"Myeloid","MST1",0.407797313177943,0.222396690314455,0.619483419131586,0.540122003707493,0.700009962691133,-5.22406014172085,0.612628508232973,"Unfavorable_Myeloid","MST1",0.407797313177943
"Myeloid","MAGOHB",-0.139211181037752,5.23185888601409,-0.619387868179669,0.540442303884783,0.700384225722718,-6.27913759333152,-0.612144278951592,"Favorable_Myeloid","MAGOHB",-0.053819966379629
"T Cells","MOB4",-0.147966994448894,6.76875721686089,-0.61877339464496,0.540481354163811,0.700393981579711,-6.13324365427551,-0.612085252621468,"Favorable_T Cells","MOB4",-0.290188072219982
"Myeloid","IFI16",-0.086617997154125,8.90342248578081,-0.618603977118771,0.540664866122407,0.700590929047283,-6.11824706073085,-0.61180789423224,"Favorable_Myeloid","IFI16",-0.074886480858201
"Myeloid","MSRB1",-0.112784884207312,4.57250924140856,-0.618315862794994,0.540786030074498,0.700675887188798,-6.23583214078766,-0.611624793875372,"Favorable_Myeloid","MSRB1",-0.00485225946566888
"Myeloid","ZNF426",-0.0679448100115714,4.164219544154,-0.618835047667201,0.540824714269509,0.700675887188798,-6.23388236298057,-0.611566339470859,"Favorable_Myeloid","ZNF426",-0.0679448100115714
"NEUT","SPCS3",0.11532862797528,7.65846329078131,0.6200659475045,0.540825035568112,0.700675887188798,-6.35663354422686,0.611565853975944,"Unfavorable_NEUT","SPCS3",0.268005168033388
"MONO","UBE2F",-0.114639582432408,6.1291975914584,-0.618184787548819,0.541160681364938,0.701007634426646,-6.43290753422511,-0.611058758574168,"Favorable_MONO","UBE2F",-0.0384264967188468
"T Cells","TAOK3",0.104546096350209,7.69277408721172,0.617786328761179,0.541168007371561,0.701007634426646,-6.1930618716622,0.611047692158093,"Unfavorable_T Cells","TAOK3",-0.0930532463873206
"B Cells","CNBP",-0.265534183669614,8.61687462451182,-0.614238238246595,0.541175748382927,0.701007634426646,-5.95572673153681,-0.6110359989313,"Favorable_B Cells","CNBP",-0.351061883662706
"Myeloid","DNAAF5",0.265579072450188,2.00349807968923,0.620618877372251,0.541342290887101,0.701182485788766,-5.68865171796866,0.610784447476096,"Unfavorable_Myeloid","DNAAF5",0.265579072450188
