assay,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std,pos_avgLFC,avg_LFC,gene
Adapt_HIF1A,CHD2,0.8293064272968973,7.237651828243542,3.3541365255900524,0.002341145977342005,0.029338179079476612,-1.5397677264338947,3.0431512925992505,0.6159910333286314,0.6159910333286314,CHD2
Adapt_CCL3,CHD2,0.6211890334531356,7.148897228622816,2.705465068799455,0.010933410857526181,0.07319106491864326,-3.0525066341513885,2.544819914356576,0.6159910333286314,0.6159910333286314,CHD2
Adapt_IFI44L,CHD2,0.5838179250724549,6.968123146584568,2.0927356043865637,0.043560551490081215,0.16800298787468443,-4.0792828499626665,2.0182949582891587,0.6159910333286314,0.6159910333286314,CHD2
Adapt_HIST,CHD2,0.4782677180743846,7.460101260226498,2.100735550169173,0.04399447407590528,0.16899899061817425,-4.32788518761406,2.014143457254588,0.6159910333286314,0.6159910333286314,CHD2
Adapt_AIF1,CHD2,0.5166187314563064,6.368591476878896,2.0074302583546966,0.053400421930456944,0.18934206682756993,-4.694037406385857,1.9316686067660216,0.6159910333286314,0.6159910333286314,CHD2
Adapt_HSPA1A,CHD2,0.39943264181336957,7.2995178633685995,1.7066693416669834,0.09790183899457441,0.2728984647628303,-4.859458912573944,1.655111714844062,0.6159910333286314,0.6159910333286314,CHD2
Homeo_FRMD4A,CHD2,0.37383743767803956,7.257019672122112,1.3996059680698767,0.17161175119659972,0.3817643495635722,-5.167219122757465,1.3670432445082192,0.6159910333286314,0.6159910333286314,CHD2
Homeo_PICALM,CHD2,0.050973498651030624,7.2544492125405435,0.1378474056246464,0.8911697491453405,0.9481588806872496,-6.069219775354024,0.136824207028812,0.6159910333286314,0.6159910333286314,CHD2
Prolif_MKI67,CHD2,-0.056530878117587946,5.958188458470782,-0.08712238349486663,0.9321709400064503,0.9683448009364997,-5.871836945869724,-0.0851137739617655,0.6159910333286314,0.6159910333286314,CHD2
Adapt_AIF1,CDC34,1.8541659763177583,4.080098235005867,8.579505437702041,5.7932746593002696e-8,6.429705630552278e-5,11.30735094323951,5.425067180614086,1.0564547010102967,0.6162652422560064,CDC34
Adapt_CCL3,CDC34,0.9591048942852702,3.880296132877722,5.628032276255659,4.695422269559718e-6,7.502004217046549e-4,4.043011257524084,4.577955641726055,1.0564547010102967,0.6162652422560064,CDC34
Adapt_HIST,CDC34,1.298732191580434,4.17908072267006,5.406870377052825,8.543917940691104e-6,0.0010609085062496739,3.6463621109928175,4.451080812421589,1.0564547010102967,0.6162652422560064,CDC34
Adapt_HSPA1A,CDC34,1.0977859520730182,3.9022688597664876,4.781318280154807,4.158836127722163e-5,0.002688608754895392,2.1592381000498833,4.098473627215143,1.0564547010102967,0.6162652422560064,CDC34
Homeo_FRMD4A,CDC34,0.8920958820929545,4.404503542173222,4.430903513460674,1.0832422253826035e-4,0.004768666039389024,1.254499401599313,3.871147488878177,1.0564547010102967,0.6162652422560064,CDC34
PVM_GPNMB,CDC34,0.4834715798236884,4.477305079439859,1.7890742240320439,0.08383189116538704,0.2486722294060089,-4.789308777490218,1.7288726434507289,1.0564547010102967,0.6162652422560064,CDC34
PVM_CD163,CDC34,0.8098264308989536,4.643296072717955,1.6445371962028512,0.11089134366836967,0.2942873605353045,-5.0702104907872325,1.5941995661685784,1.0564547010102967,0.6162652422560064,CDC34
PVM_GPNMB,AC092809.2,3.0159137796138413,4.448821199376108,3.4330766593179654,0.002454089538769303,0.030128353268944946,-1.3933084698887344,3.0289454953213046,0.9251000211918564,0.6167333474612376,AC092809.2
Adapt_AIF1,AC092809.2,1.6244216622931589,4.630469752521127,2.5569298599681063,0.020170834141749954,0.10542817618823146,-3.6224786450150397,2.323154871117383,0.9251000211918564,0.6167333474612376,AC092809.2
Adapt_HIST,AC092809.2,1.0917581064539323,4.687857361120935,1.7061212456197603,0.09779684677761594,0.2726806549411575,-5.0299805417884045,1.6556296259330214,0.9251000211918564,0.6167333474612376,AC092809.2
Adapt_CCL3,AC092809.2,0.8156871085707671,3.7620552431910568,1.0334144336134117,0.30931736472593874,0.5383761015160559,-5.8374443124495885,1.016655452284266,0.9251000211918564,0.6167333474612376,AC092809.2
Homeo_FRMD4A,AC092809.2,0.6483765159441619,5.22612342346322,1.0220005967245709,0.315613668239879,0.5447596347443254,-5.659948527370183,1.0035124598308738,0.9251000211918564,0.6167333474612376,AC092809.2
Adapt_IFI44L,AC092809.2,0.3215611734870514,5.072010609369579,0.6499958327716605,0.5196853891586497,0.719072926391149,-6.0901575816702405,0.643830444983603,0.9251000211918564,0.6167333474612376,AC092809.2
Homeo_PICALM,AC092809.2,-0.20759711554145088,6.309224238722787,-0.5359253525516074,0.5953544851648571,0.7724370279483403,-6.095426413416778,-0.5310927829402379,0.9251000211918564,0.6167333474612376,AC092809.2
Adapt_HSPA1A,AC092809.2,0.09067893871338928,4.126842869027899,0.15535747098184519,0.8775356997892252,0.941329845811604,-6.304791561333663,0.1540938976433259,0.9251000211918564,0.6167333474612376,AC092809.2
PVM_GPNMB,GPR155,1.5781395274943666,5.335818204955518,3.908879119838068,4.397971996271856e-4,0.01090354191310147,-0.1744556135386759,3.514973905982419,0.6738136878531447,0.6176625471987159,GPR155
Adapt_HIST,GPR155,0.9500802266739372,5.4593770966305435,3.390582954076137,0.0018885486793678524,0.02585297540554644,-1.5146362710572285,3.1072214521936288,0.6738136878531447,0.6176625471987159,GPR155
PVM_CD163,GPR155,1.4851435399229898,5.334333321278381,3.1476888837035397,0.0038220906499818476,0.03924287883404573,-2.1302734927289784,2.8924836580728153,0.6738136878531447,0.6176625471987159,GPR155
Adapt_HIF1A,GPR155,1.5080557273988227,5.0665976051232935,2.634028736655208,0.014621828975727412,0.08698665213460019,-2.9597740342366192,2.4416125695829303,0.6738136878531447,0.6176625471987159,GPR155
Adapt_AIF1,GPR155,0.8252706952783928,4.594327329557649,2.532101757932694,0.016614061629555595,0.09384172387670493,-3.6691693661849634,2.3951390868058855,0.6738136878531447,0.6176625471987159,GPR155
Homeo_FRMD4A,GPR155,0.5741824704754501,5.366786843772804,2.321823185437826,0.026949408872013587,0.12612825712159173,-3.6781761811447056,2.2122498106292565,0.6738136878531447,0.6176625471987159,GPR155
Adapt_CCL3,GPR155,0.5315483343976357,4.725828597415106,1.6168035457544345,0.11624490645724656,0.30278663011664725,-5.086455684416116,1.5707320278526422,0.6738136878531447,0.6176625471987159,GPR155
Adapt_HSPA1A,GPR155,0.3252514388741865,4.894137769978499,1.2496413893374156,0.2203303235891172,0.442277022333716,-5.574800159136245,1.2256502387097534,0.6738136878531447,0.6176625471987159,GPR155
Prolif_MKI67,GPR155,-0.5611610830099485,4.4592232543813735,-0.7645057980589776,0.4615334757239393,0.6744194996388158,-5.715712522806786,-0.7363241119459617,0.6738136878531447,0.6176625471987159,GPR155
Adapt_IFI44L,GPR155,0.13479825113214972,5.347006786004713,0.44221380400903615,0.660911811877442,0.815862257202591,-6.199423186831682,0.43865462231067615,0.6738136878531447,0.6176625471987159,GPR155
Homeo_PICALM,GPR155,0.06064143774660824,5.761215330750246,0.19995054400855503,0.8427542024458834,0.9230255536554905,-6.17242635774453,0.198371770470477,0.6738136878531447,0.6176625471987159,GPR155
PVM_GPNMB,TMEM170B,1.1111494841200908,4.354880382900672,4.853790284271516,3.0222956359886293e-5,0.0022419447903652663,2.2871799559510064,4.171779855111095,0.7420888261742733,0.6184073551452278,TMEM170B
PVM_CD163,TMEM170B,2.6757443828961827,4.315145634072312,5.027609121835102,3.151108183908963e-5,0.0022852443705933334,2.5099994900261358,4.162261771021438,0.7420888261742733,0.6184073551452278,TMEM170B
Adapt_AIF1,TMEM170B,0.4659496996523673,4.004154827550089,2.9252124378421924,0.006689384956673459,0.05468332192883884,-2.8173349936250798,2.7119243893480935,0.7420888261742733,0.6184073551452278,TMEM170B
Adapt_IFI44L,TMEM170B,1.0437731446940246,4.756083104699041,2.3806592559899333,0.026230924767081325,0.12404885973938226,-3.595811950860306,2.222775754372851,0.7420888261742733,0.6184073551452278,TMEM170B
Adapt_CCL3,TMEM170B,0.4572831392198262,4.223992140019708,1.939613519740721,0.06158091757911504,0.20573496828935564,-4.533395418899761,1.869301226606249,0.7420888261742733,0.6184073551452278,TMEM170B
Adapt_HSPA1A,TMEM170B,0.37215413532148833,4.343844588043627,1.9115016494886279,0.06648518690261987,0.2156861619787405,-4.563587200737333,1.8351383906248748,0.7420888261742733,0.6184073551452278,TMEM170B
Homeo_FRMD4A,TMEM170B,0.6112182938938853,4.670600306733772,1.8590411306193761,0.0724800103857495,0.2275957995173738,-4.421445254312715,1.796091221266855,0.7420888261742733,0.6184073551452278,TMEM170B
Adapt_HIST,TMEM170B,0.34343436787970827,4.674934334878401,1.4573290627106787,0.15508007025647857,0.35966927092347617,-5.268802469528217,1.421814633682732,0.7420888261742733,0.6184073551452278,TMEM170B
Adapt_HIF1A,TMEM170B,0.4106757921383952,4.520676634612703,1.3030168664199657,0.20281347898541716,0.42146368203941137,-5.317851036959365,1.2735766862268916,0.7420888261742733,0.6184073551452278,TMEM170B
Prolif_MKI67,TMEM170B,-0.07049417807323533,4.605484584958764,-0.15611534751411202,0.8782323766389026,0.9416058171645554,-6.0014764944901655,-0.15321037444668997,0.7420888261742733,0.6184073551452278,TMEM170B
Adapt_CCL3,TERF2,0.9380504767096021,4.156685245162626,5.412076952961084,6.370892396471486e-6,8.921961787151279e-4,3.875724028999822,4.513691321463974,0.9331149535169827,0.6220766356779884,TERF2
Adapt_AIF1,TERF2,1.0437281936739966,4.064419948487462,4.998292208028035,2.0979914232258352e-5,0.0017864386767050679,2.575592374312505,4.254198487528566,0.9331149535169827,0.6220766356779884,TERF2
Adapt_HIST,TERF2,1.1828760740705877,4.439410850405596,5.104220526118873,7.577547118480958e-5,0.003838758487571922,2.8272477571241534,3.9573827184387427,0.9331149535169827,0.6220766356779884,TERF2
Adapt_HIF1A,TERF2,1.627657387847437,4.519866467929902,4.255707352618503,2.149965729062271e-4,0.007151604908957243,0.5672925044485329,3.700710587384752,0.9331149535169827,0.6220766356779884,TERF2
PVM_CD163,TERF2,1.2480488063098072,4.898022507520201,3.5116512383051557,0.0016151714786540204,0.023599862172613978,-1.2845124735047868,3.153152963289194,0.9331149535169827,0.6220766356779884,TERF2
PVM_GPNMB,TERF2,0.7898098966910467,4.5282497298148305,3.0737597782057393,0.00430341869837274,0.04212160595954639,-2.2774277162846452,2.8550194970456655,0.9331149535169827,0.6220766356779884,TERF2
Adapt_HSPA1A,TERF2,0.599517358482009,4.0793614625605805,1.9451332953459681,0.06078652386782273,0.20427195511943425,-4.519132594851125,1.8750450665817167,0.9331149535169827,0.6220766356779884,TERF2
Homeo_FRMD4A,TERF2,0.03523143435137577,4.651036962920833,0.1236429091660271,0.9024025218466513,0.9538404630485965,-6.094141415185761,0.12262693818222507,0.9331149535169827,0.6220766356779884,TERF2
Prolif_MKI67,LGMN,2.2318923862298536,8.040488402157639,5.517737891700138,4.8788268774729775e-5,0.002933112092739706,2.093390994940947,4.061357143791972,0.6229633403256509,0.6229633403256509,LGMN
Adapt_AIF1,LGMN,0.907506362640115,8.42313433286114,2.6963867361470797,0.011493948225736761,0.0753375836154402,-3.1871245198364972,2.5273115743466446,0.6229633403256509,0.6229633403256509,LGMN
PVM_GPNMB,LGMN,0.7618488873003084,8.844079981918808,2.6942133432504702,0.011677705269762395,0.0760290039089358,-3.0446914692613847,2.521736783762541,0.6229633403256509,0.6229633403256509,LGMN
Adapt_TMEM163,LGMN,0.7399586658303665,8.647498295710612,2.358744533074819,0.02568682134966092,0.1225474317783207,-3.7710162224195183,2.2309140731309394,0.6229633403256509,0.6229633403256509,LGMN
Homeo_PICALM,LGMN,0.7121803469259458,7.648573849588416,2.0434033538370318,0.04841791329683312,0.17885365725104535,-4.221186705651478,1.9736819987656082,0.6229633403256509,0.6229633403256509,LGMN
Adapt_IFI44L,LGMN,0.5018700786411276,8.810390596328585,1.757138571925279,0.0873409043581375,0.25493962577664975,-4.794453468400963,1.7095943867762053,0.6229633403256509,0.6229633403256509,LGMN
Homeo_FRMD4A,LGMN,0.5263216948620979,8.474024310944584,1.6319443877876383,0.11297354050575362,0.29775492045626023,-4.775857647936679,1.584968283861186,0.6229633403256509,0.6229633403256509,LGMN
PVM_CD163,LGMN,0.6570993422392224,9.085974238343757,1.532111753422815,0.1366666769289271,0.3333324687626007,-5.253320439749627,1.4883194159860986,0.6229633403256509,0.6229633403256509,LGMN
Adapt_HSPA1A,LGMN,0.3224824131045647,8.555728625174643,1.1422984319092513,0.26281348532818466,0.4894447949818188,-5.554440559346703,1.1197660145103374,0.6229633403256509,0.6229633403256509,LGMN
Adapt_CCL3,LGMN,0.23075751152487634,8.48269655248698,0.8141041578978578,0.4226383383406902,0.6421748075301298,-5.8631574927902825,0.8018524086714356,0.6229633403256509,0.6229633403256509,LGMN
Adapt_HIF1A,LGMN,-0.2278470634407972,8.386835711934175,-0.5155671754923831,0.6101182852606462,0.7821084643259203,-5.6340327367324035,-0.5099046197692148,0.6229633403256509,0.6229633403256509,LGMN
Adapt_HIST,LGMN,0.11148945805013,8.088843529094499,0.37301839101865786,0.7118394578855906,0.8477952999995535,-6.310244087218081,0.3693867699145251,0.6229633403256509,0.6229633403256509,LGMN
Adapt_AIF1,KIF13B,0.9636131808618513,4.22541182041039,5.1009627270101685,1.5304983888754948e-5,0.0015040026640788329,2.7892073510692468,4.324252617662594,0.9368822598353221,0.6245881732235481,KIF13B
PVM_GPNMB,KIF13B,1.106440257588535,4.6280329460874565,4.751171652228668,7.639389571820796e-5,0.003853001175323966,1.887342016207648,3.955440075800033,0.9368822598353221,0.6245881732235481,KIF13B
Adapt_CCL3,KIF13B,0.8987976276370162,4.358850380335645,4.454888346251194,9.972319098629904e-5,0.004536437244518601,1.2800640557496425,3.8912644014729305,0.9368822598353221,0.6245881732235481,KIF13B
PVM_CD163,KIF13B,1.5652035674695046,4.941670208050433,4.432161518536173,1.2302966472945925e-4,0.005145690194071822,1.100622688287059,3.8400092699907584,0.9368822598353221,0.6245881732235481,KIF13B
Adapt_HIST,KIF13B,0.7838052285718646,4.504411126000273,3.271211838528937,0.0025912059125658506,0.03112239563009503,-1.8168487370929753,3.012482247728218,0.9368822598353221,0.6245881732235481,KIF13B
Adapt_HIF1A,KIF13B,1.0907600448529795,4.794821618172957,2.880891778034011,0.007786918115569132,0.05972693634761753,-2.5803825316763485,2.6611719422100624,0.9368822598353221,0.6245881732235481,KIF13B
Adapt_HSPA1A,KIF13B,0.7244596870933231,4.333944875162734,2.128158950555121,0.04244021170694745,0.16552624393555512,-4.197538868557936,2.029177526740288,0.9368822598353221,0.6245881732235481,KIF13B
Homeo_FRMD4A,KIF13B,0.36197848460750315,4.7351174734923065,0.9412359468068786,0.3537475470158118,0.5817789388981697,-5.6864220000576235,0.9273447882108367,0.9368822598353221,0.6245881732235481,KIF13B
Adapt_AIF1,MYO18A,1.6481473137885967,2.9160895791708743,6.564794368413988,1.9946009803311494e-7,1.146456500581533e-4,7.0519858211553625,5.199840049223541,1.2510408838586478,0.6255204419293239,MYO18A
PVM_GPNMB,MYO18A,1.9106023125774363,3.8497030598050315,6.39438517746953,3.148683235452656e-7,1.497836402352726e-4,6.711051596569497,5.114322911701042,1.2510408838586478,0.6255204419293239,MYO18A
Adapt_CCL3,MYO18A,1.218109474068692,3.0173774582679385,3.7512369373198653,7.166775535774803e-4,0.014558159951421634,-0.5536684185016352,3.38311829425254,1.2510408838586478,0.6255204419293239,MYO18A
Adapt_HIST,MYO18A,1.18846834668445,3.938291772809925,2.8341795502297638,0.007949144850451638,0.0604232588519383,-2.7579407900472126,2.6542222611450748,1.2510408838586478,0.6255204419293239,MYO18A
Adapt_HSPA1A,MYO18A,0.6794395787840006,3.454774457616923,2.291360800786616,0.034758416598145214,0.1461868359516406,-3.929194702890974,2.1111616883284494,1.2510408838586478,0.6255204419293239,MYO18A
Homeo_FRMD4A,MYO18A,0.8614782772487111,3.969458598892182,1.843050298341295,0.0773123179527918,0.23666989735339952,-4.579858118296002,1.7664981125203305,1.2510408838586478,0.6255204419293239,MYO18A
Adapt_TMEM163,SMCHD1,1.6440532767662468,6.333638372348545,4.657959093842201,6.0208814766906683e-05,0.0033267736285052005,1.653464904943374,4.011990926522848,0.625672899167231,0.625672899167231,SMCHD1
PVM_CD163,SMCHD1,1.311388822135397,6.205212993582399,4.285362345351536,1.8423334408283504e-4,0.006548846875040954,0.7074199715700118,3.7397090933010744,0.625672899167231,0.625672899167231,SMCHD1
Adapt_HIF1A,SMCHD1,1.0722170540092666,6.320376024372472,3.0150246638750167,0.005226801310396379,0.047276066088393215,-2.2823411673190708,2.792713187403511,0.625672899167231,0.625672899167231,SMCHD1
Adapt_CCL3,SMCHD1,0.6090381896184498,5.985753005504184,2.9802709382766834,0.00552516808575841,0.048706965501828986,-2.4417716385676584,2.774705701689638,0.625672899167231,0.625672899167231,SMCHD1
Adapt_AIF1,SMCHD1,0.6313641050617971,5.281342395751332,2.9475867388859425,0.005933980269847901,0.05084440810626287,-2.7540282003092904,2.7514073513677832,0.625672899167231,0.625672899167231,SMCHD1
Adapt_IFI44L,SMCHD1,0.6622722897768147,6.090158546802753,2.551501744589156,0.014973340941941677,0.08825058871946666,-3.335859133599637,2.4330232124746503,0.625672899167231,0.625672899167231,SMCHD1
Adapt_HIST,SMCHD1,0.4895019297250718,6.304629183527369,2.0825673276959806,0.04547140733382921,0.1724328595949648,-4.372307856236578,2.000267306541929,0.625672899167231,0.625672899167231,SMCHD1
PVM_GPNMB,SMCHD1,0.43784714734358854,5.858663531733423,1.6732476727272614,0.10385586771323392,0.28278476195663355,-5.068100033927119,1.6264410336075101,0.625672899167231,0.625672899167231,SMCHD1
Adapt_HSPA1A,SMCHD1,0.3911862602506089,6.105119257763235,1.527067236090274,0.13742892027613735,0.3344685633947483,-5.154764289089847,1.4854339032411408,0.625672899167231,0.625672899167231,SMCHD1
Homeo_FRMD4A,SMCHD1,0.2612932245054429,6.327852123104271,0.8846849477796775,0.3830355956247412,0.6080004009404273,-5.711640669347586,0.8723167623257891,0.625672899167231,0.625672899167231,SMCHD1
Homeo_PICALM,SMCHD1,0.21823346117762643,6.134959828071072,0.6136119454655115,0.5434437605250613,0.7369836069800467,-5.907195753026363,0.6076136273247646,0.625672899167231,0.625672899167231,SMCHD1
Prolif_MKI67,SMCHD1,-0.22032097036353893,5.9117143381552815,-0.2929584110621565,0.7765370180283847,0.8866642271594358,-5.596757842432125,-0.28383475591820784,0.625672899167231,0.625672899167231,SMCHD1
PVM_CD163,RNPC3,2.090396823212619,5.418977850137359,6.205416607591018,1.1756351935059968e-6,3.3543618246207935e-4,5.506238219231069,4.859700411919453,0.6838346678418693,0.6268484455217135,RNPC3
PVM_GPNMB,RNPC3,1.1463981578749172,5.512223514824034,3.427123516794016,0.0017001420900658744,0.024273704985333586,-1.4237720320676654,3.138156271118499,0.6838346678418693,0.6268484455217135,RNPC3
